,Unnamed: 0.1_x,Unnamed: 0_x,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,parent,depth,Source_NodeType,Target_NodeType,Unnamed: 0.1_y,similar_template_node,similarity
691,691,52727968,574136,1,535094,8908253,1.0,4.0,4.0,-1.6001,-161.631,0.183913,-171.217,574136,-1,1,1,,,0.0
692,692,52741282,574136,0,596434,27569723,1.0,,,,,,,574136,-1,1,1,,,0.0
693,693,52901441,574136,0,584871,24303622,1.0,,,,,,,574136,-1,1,1,,,0.0
694,694,52946867,574136,1,629498,12711612,1.0,4.0,0.0,-1.6001,-161.631,28.4788,-44.6349,574136,-1,1,1,,,0.0
695,695,53102157,574136,0,526566,18667839,1.0,,,,,,,574136,-1,1,1,,,0.0
696,696,53199948,574136,1,624245,734457,1.0,4.0,0.0,-1.6001,-161.631,35.324,-42.1015,574136,-1,1,1,,,0.0
697,697,53211547,574136,0,609556,26198754,1.0,,,,,,,574136,-1,1,1,,,0.0
698,698,53248428,574136,1,617319,28363591,1.0,4.0,3.0,-1.6001,-161.631,-24.5274,-111.013,574136,-1,1,1,,,0.0
699,699,53259820,574136,1,655973,26400974,1.0,4.0,5.0,-1.6001,-161.631,17.3259,155.267,574136,-1,1,1,,,0.0
700,700,53587257,574136,1,535610,10406204,1.0,4.0,1.0,-1.6001,-161.631,-24.2166,-11.5731,574136,-1,1,1,,,0.0
701,701,53647467,574136,1,529860,15190562,1.0,4.0,3.0,-1.6001,-161.631,-24.6403,-110.442,574136,-1,1,1,,,0.0
702,702,53670506,574136,1,602909,9181817,1.0,4.0,1.0,-1.6001,-161.631,-30.8485,-12.0669,574136,-1,1,1,,,0.0
703,703,53801950,574136,1,580418,24723382,1.0,4.0,2.0,-1.6001,-161.631,-21.1255,90.1128,574136,-1,1,1,,,0.0
704,704,54205426,574136,0,581307,31056607,1.0,,,,,,,574136,-1,1,1,,,0.0
705,705,54456481,574136,1,540014,4253055,1.0,4.0,5.0,-1.6001,-161.631,19.2527,158.924,574136,-1,1,1,,,0.0
706,706,54518459,574136,0,625626,19911039,1.0,,,,,,,574136,-1,1,1,,,0.0
707,707,54644769,574136,1,602560,18319095,1.0,4.0,4.0,-1.6001,-161.631,6.45422,-168.124,574136,-1,1,1,,,0.0
708,708,54848328,574136,1,597343,8958053,1.0,4.0,5.0,-1.6001,-161.631,19.398,152.369,574136,-1,1,1,,,0.0
709,709,54851485,574136,0,479209,9281537,1.0,,,,,,,574136,-1,1,1,,,0.0
710,710,55152189,574136,1,653195,14607558,1.0,4.0,5.0,-1.6001,-161.631,20.7066,153.87,574136,-1,1,1,,,0.0
711,711,55386995,574136,1,607194,16623947,1.0,4.0,1.0,-1.6001,-161.631,-26.6511,-14.5483,574136,-1,1,1,,,0.0
712,712,55644112,574136,1,597103,25931122,1.0,4.0,4.0,-1.6001,-161.631,1.58896,-171.112,574136,-1,1,1,,,0.0
713,713,55660741,574136,1,514263,28857619,1.0,4.0,0.0,-1.6001,-161.631,39.4111,-35.9909,574136,-1,1,1,,,0.0
714,714,55847351,574136,0,472171,16972045,1.0,,,,,,,574136,-1,1,1,,,0.0
715,715,55870565,574136,1,572824,5625609,1.0,4.0,4.0,-1.6001,-161.631,2.09138,-166.178,574136,-1,1,1,,,0.0
716,716,55910277,574136,1,584527,26974248,1.0,4.0,1.0,-1.6001,-161.631,-32.7659,-11.5095,574136,-1,1,1,,,0.0
717,717,55930975,574136,1,655089,6861653,1.0,4.0,5.0,-1.6001,-161.631,19.9771,156.623,574136,-1,1,1,,,0.0
718,718,56043920,574136,1,591356,20392497,1.0,4.0,5.0,-1.6001,-161.631,18.4535,159.196,574136,-1,1,1,,,0.0
719,719,56071608,574136,1,625289,3738309,1.0,4.0,5.0,-1.6001,-161.631,19.8722,158.11,574136,-1,1,1,,,0.0
720,720,56098744,574136,1,522562,18561436,1.0,4.0,2.0,-1.6001,-161.631,-23.5482,90.9726,574136,-1,1,1,,,0.0
721,721,56145080,574136,0,637970,7965954,1.0,,,,,,,574136,-1,1,1,,,0.0
722,722,56152063,574136,1,593442,12876849,1.0,4.0,2.0,-1.6001,-161.631,-21.8275,90.149,574136,-1,1,1,,,0.0
723,723,56183796,574136,0,594945,8680355,1.0,,,,,,,574136,-1,1,1,,,0.0
724,724,56230949,574136,1,603412,25594970,1.0,4.0,0.0,-1.6001,-161.631,32.0131,-44.8115,574136,-1,1,1,,,0.0
725,725,56355456,574136,1,524670,11151337,1.0,4.0,2.0,-1.6001,-161.631,-19.9216,91.642,574136,-1,1,1,,,0.0
726,726,56468912,574136,0,622971,3456015,1.0,,,,,,,574136,-1,1,1,,,0.0
727,727,56557517,574136,1,463063,10033008,1.0,4.0,1.0,-1.6001,-161.631,-31.4845,-13.2927,574136,-1,1,1,,,0.0
728,728,56609880,574136,1,548834,20151712,1.0,4.0,4.0,-1.6001,-161.631,3.90229,-169.467,574136,-1,1,1,,,0.0
729,729,56678248,574136,0,487733,19106142,1.0,,,,,,,574136,-1,1,1,,,0.0
730,730,56820174,574136,1,629672,21900265,1.0,4.0,5.0,-1.6001,-161.631,20.9879,154.689,574136,-1,1,1,,,0.0
731,731,56876706,574136,0,557933,22474196,1.0,,,,,,,574136,-1,1,1,,,0.0
732,732,56878383,574136,0,635352,29671227,1.0,,,,,,,574136,-1,1,1,,,0.0
733,733,57031179,574136,0,612696,27164404,1.0,,,,,,,574136,-1,1,1,,,0.0
734,734,57207977,574136,1,645488,3482699,1.0,4.0,0.0,-1.6001,-161.631,28.1022,-37.4021,574136,-1,1,1,,,0.0
735,735,57233132,574136,3,563741,26012650,1.0,,,,,,,574136,-1,1,2,,,0.0
736,736,57233133,574136,1,491521,26012650,1.0,4.0,0.0,-1.6001,-161.631,37.625,-37.7946,574136,-1,1,1,,,0.0
737,737,57315480,574136,1,502025,5536832,1.0,4.0,4.0,-1.6001,-161.631,6.12781,-168.635,574136,-1,1,1,,,0.0
738,738,57336824,574136,1,597762,3633873,1.0,4.0,3.0,-1.6001,-161.631,-24.9815,-110.082,574136,-1,1,1,,,0.0
739,739,57352148,574136,1,504049,29470599,1.0,4.0,0.0,-1.6001,-161.631,30.8302,-35.3972,574136,-1,1,1,,,0.0
740,740,57369095,574136,1,547776,4181773,1.0,4.0,5.0,-1.6001,-161.631,15.9907,151.54,574136,-1,1,1,,,0.0
741,741,57406022,574136,1,576959,22556378,1.0,4.0,2.0,-1.6001,-161.631,-19.366,89.3416,574136,-1,1,1,,,0.0
742,742,57422137,574136,0,576357,21024405,1.0,,,,,,,574136,-1,1,1,,,0.0
743,743,57544745,574136,0,495456,12963282,1.0,,,,,,,574136,-1,1,1,,,0.0
744,744,57544746,574136,2,593195,12963282,647.0,,,,,,,574136,-1,1,2,56.0,503701.0,50.06313959056955
745,745,58083404,574136,1,639091,14726173,1.0,4.0,2.0,-1.6001,-161.631,-24.0931,90.1801,574136,-1,1,1,,,0.0
746,746,58091182,574136,0,588449,29748007,1.0,,,,,,,574136,-1,1,1,,,0.0
747,747,58230403,574136,0,471254,15739964,1.0,,,,,,,574136,-1,1,1,,,0.0
748,748,58393072,574136,1,479705,24982845,1.0,4.0,1.0,-1.6001,-161.631,-29.9563,-14.7437,574136,-1,1,1,,,0.0
749,749,58720406,574136,1,635758,29898019,1.0,4.0,2.0,-1.6001,-161.631,-18.9979,90.3939,574136,-1,1,1,,,0.0
750,750,58803336,574136,1,528499,12650121,1.0,4.0,5.0,-1.6001,-161.631,19.146,158.565,574136,-1,1,1,,,0.0
751,751,58824244,574136,1,559756,1837105,1.0,4.0,2.0,-1.6001,-161.631,-23.5162,92.5953,574136,-1,1,1,,,0.0
752,752,58824245,574136,2,593195,1837105,15.0,,,,,,,574136,-1,1,2,56.0,503701.0,50.06313959056955
753,753,58932175,574136,0,462379,29771200,1.0,,,,,,,574136,-1,1,1,,,0.0
754,754,59312031,574136,0,629537,7096075,1.0,,,,,,,574136,-1,1,1,,,0.0
755,755,59771121,574136,0,489145,1401844,1.0,,,,,,,574136,-1,1,1,,,0.0
756,756,59900064,574136,0,471013,21774280,1.0,,,,,,,574136,-1,1,1,,,0.0
757,757,60168791,574136,0,483335,14474931,1.0,,,,,,,574136,-1,1,1,,,0.0
758,758,60169938,574136,0,556764,23414453,1.0,,,,,,,574136,-1,1,1,,,0.0
759,759,60197304,574136,1,540635,18091233,1.0,4.0,1.0,-1.6001,-161.631,-33.6065,-15.1221,574136,-1,1,1,,,0.0
760,760,60300278,574136,0,522838,14639256,1.0,,,,,,,574136,-1,1,1,,,0.0
761,761,60329048,574136,0,551565,1163211,1.0,,,,,,,574136,-1,1,1,,,0.0
762,762,60561984,574136,0,556036,24286010,1.0,,,,,,,574136,-1,1,1,,,0.0
763,763,60625187,574136,0,620858,9444135,1.0,,,,,,,574136,-1,1,1,,,0.0
764,764,60916311,574136,1,618615,9535956,1.0,4.0,1.0,-1.6001,-161.631,-24.3182,-15.2991,574136,-1,1,1,,,0.0
765,765,60944340,574136,1,555681,11244311,1.0,4.0,0.0,-1.6001,-161.631,34.0516,-43.1108,574136,-1,1,1,,,0.0
766,766,60965266,574136,1,461063,24550095,1.0,4.0,4.0,-1.6001,-161.631,2.04813,-162.423,574136,-1,1,1,,,0.0
767,767,60982147,574136,0,639124,28871887,1.0,,,,,,,574136,-1,1,1,,,0.0
768,768,61254029,574136,1,504072,25256192,1.0,4.0,4.0,-1.6001,-161.631,-3.51924,-161.675,574136,-1,1,1,,,0.0
769,769,61307112,574136,1,602415,26548616,1.0,4.0,4.0,-1.6001,-161.631,-3.52558,-168.355,574136,-1,1,1,,,0.0
770,770,61390225,574136,1,521580,10213716,1.0,4.0,4.0,-1.6001,-161.631,1.32597,-171.307,574136,-1,1,1,,,0.0
771,771,61398678,574136,1,521580,19640545,1.0,4.0,4.0,-1.6001,-161.631,1.32597,-171.307,574136,-1,1,1,,,0.0
772,772,61443389,574136,1,528086,9212414,1.0,4.0,0.0,-1.6001,-161.631,37.1287,-38.3546,574136,-1,1,1,,,0.0
773,773,61487074,574136,0,622140,18407358,1.0,,,,,,,574136,-1,1,1,,,0.0
774,774,61492977,574136,1,657380,26010740,1.0,4.0,2.0,-1.6001,-161.631,-22.2141,90.5334,574136,-1,1,1,,,0.0
775,775,61897479,574136,1,537186,25604152,1.0,4.0,5.0,-1.6001,-161.631,23.2655,155.409,574136,-1,1,1,,,0.0
776,776,61961560,574136,1,512850,16201288,1.0,4.0,4.0,-1.6001,-161.631,3.8503,-167.851,574136,-1,1,1,,,0.0
777,777,62058618,574136,0,615202,11500858,1.0,,,,,,,574136,-1,1,1,,,0.0
778,778,62064968,574136,1,549451,2161803,1.0,4.0,0.0,-1.6001,-161.631,38.9222,-46.5878,574136,-1,1,1,,,0.0
779,779,62078205,574136,1,577525,625247,1.0,4.0,4.0,-1.6001,-161.631,3.04609,-165.236,574136,-1,1,1,,,0.0
780,780,62101725,574136,0,517582,10815647,1.0,,,,,,,574136,-1,1,1,,,0.0
781,781,62237469,574136,1,484077,11414943,1.0,4.0,5.0,-1.6001,-161.631,25.6686,155.128,574136,-1,1,1,,,0.0
782,782,62266969,574136,1,619837,26269418,1.0,4.0,4.0,-1.6001,-161.631,-5.05885,-165.276,574136,-1,1,1,,,0.0
783,783,62341154,574136,0,566685,12909610,1.0,,,,,,,574136,-1,1,1,,,0.0
784,784,62429406,574136,1,537473,14906178,1.0,4.0,3.0,-1.6001,-161.631,-25.4043,-111.115,574136,-1,1,1,,,0.0
785,785,62472554,574136,1,629475,15110216,1.0,4.0,2.0,-1.6001,-161.631,-23.1065,90.3161,574136,-1,1,1,,,0.0
786,786,62937272,574136,1,615735,11320958,1.0,4.0,1.0,-1.6001,-161.631,-31.1522,-9.2548,574136,-1,1,1,,,0.0
787,787,62976145,574136,1,607676,20921049,1.0,4.0,0.0,-1.6001,-161.631,31.716,-41.2423,574136,-1,1,1,,,0.0
788,788,62977057,574136,1,554701,2376481,1.0,4.0,5.0,-1.6001,-161.631,19.2673,153.671,574136,-1,1,1,,,0.0
789,789,63020939,574136,1,650159,24567299,1.0,4.0,1.0,-1.6001,-161.631,-28.0553,-13.527,574136,-1,1,1,,,0.0
790,790,63197207,574136,3,586881,20320335,14.0,,,,,,,574136,-1,1,2,,,0.0
791,791,63197208,574136,0,537262,20320335,1.0,,,,,,,574136,-1,1,1,,,0.0
792,792,63274201,574136,0,558619,19022702,1.0,,,,,,,574136,-1,1,1,,,0.0
793,793,63562168,574136,0,574646,10826403,1.0,,,,,,,574136,-1,1,1,,,0.0
794,794,63639454,574136,0,588524,1413643,1.0,,,,,,,574136,-1,1,1,,,0.0
795,795,63651714,574136,1,641121,10738843,1.0,4.0,3.0,-1.6001,-161.631,-24.6496,-111.425,574136,-1,1,1,,,0.0
796,796,63836643,574136,1,514112,31298246,1.0,4.0,3.0,-1.6001,-161.631,-25.4363,-111.248,574136,-1,1,1,,,0.0
797,797,64029359,574136,0,491035,5530163,1.0,,,,,,,574136,-1,1,1,,,0.0
798,798,64112387,574136,1,474485,29315144,1.0,4.0,1.0,-1.6001,-161.631,-26.1146,-14.8801,574136,-1,1,1,,,0.0
799,799,64122291,574136,1,510218,5900662,1.0,4.0,1.0,-1.6001,-161.631,-29.6199,-12.0162,574136,-1,1,1,,,0.0
800,800,64199241,574136,1,489929,10056623,1.0,4.0,0.0,-1.6001,-161.631,34.7642,-37.8914,574136,-1,1,1,,,0.0
801,801,64245624,574136,1,579429,22238401,1.0,4.0,2.0,-1.6001,-161.631,-20.7473,89.9905,574136,-1,1,1,,,0.0
802,802,64273440,574136,0,490854,17204944,1.0,,,,,,,574136,-1,1,1,,,0.0
803,803,64380309,574136,0,527322,26048663,1.0,,,,,,,574136,-1,1,1,,,0.0
804,804,64420163,574136,1,457483,29154977,1.0,4.0,4.0,-1.6001,-161.631,2.67203,-161.605,574136,-1,1,1,,,0.0
805,805,64566851,574136,0,482898,17892384,1.0,,,,,,,574136,-1,1,1,,,0.0
806,806,64638945,574136,1,533295,17108452,1.0,4.0,4.0,-1.6001,-161.631,0.804425,-163.0,574136,-1,1,1,,,0.0
807,807,64789618,574136,0,618014,23169334,1.0,,,,,,,574136,-1,1,1,,,0.0
808,808,65023078,574136,1,563016,23341013,1.0,4.0,3.0,-1.6001,-161.631,-24.8718,-110.716,574136,-1,1,1,,,0.0
809,809,65157592,574136,0,588795,3637697,1.0,,,,,,,574136,-1,1,1,,,0.0
810,810,65178709,574136,1,504474,17596243,1.0,4.0,4.0,-1.6001,-161.631,-0.763172,-160.33,574136,-1,1,1,28.0,83.0,99.9998259886943
811,811,65324608,574136,0,508916,2259682,1.0,,,,,,,574136,-1,1,1,,,0.0
812,812,65384095,574136,1,496876,2870643,1.0,4.0,4.0,-1.6001,-161.631,1.67996,-160.258,574136,-1,1,1,,,0.0
813,813,65499892,574136,0,478077,3904514,1.0,,,,,,,574136,-1,1,1,,,0.0
814,814,65504032,574136,0,557256,13402230,1.0,,,,,,,574136,-1,1,1,,,0.0
815,815,65579339,574136,1,562090,11664017,1.0,4.0,5.0,-1.6001,-161.631,23.271,153.179,574136,-1,1,1,,,0.0
816,816,65598653,574136,3,467239,12211953,3.0,,,,,,,574136,-1,1,2,,,0.0
817,817,65598654,574136,1,614049,12211953,1.0,4.0,3.0,-1.6001,-161.631,-25.0984,-110.685,574136,-1,1,1,,,0.0
818,818,65857406,574136,0,486146,22392327,1.0,,,,,,,574136,-1,1,1,,,0.0
819,819,66089597,574136,0,627794,26376801,1.0,,,,,,,574136,-1,1,1,,,0.0
820,820,66150460,574136,0,472020,5362255,1.0,,,,,,,574136,-1,1,1,,,0.0
821,821,66176792,574136,1,498248,8662802,1.0,4.0,4.0,-1.6001,-161.631,2.40576,-161.626,574136,-1,1,1,,,0.0
822,822,66202822,574136,0,525423,14614220,1.0,,,,,,,574136,-1,1,1,,,0.0
823,823,66251111,574136,0,598707,25161889,1.0,,,,,,,574136,-1,1,1,,,0.0
824,824,66317044,574136,1,624608,11244527,1.0,4.0,0.0,-1.6001,-161.631,35.6014,-41.0987,574136,-1,1,1,,,0.0
825,825,66336808,574136,1,614652,9595453,1.0,4.0,0.0,-1.6001,-161.631,32.3337,-39.6354,574136,-1,1,1,,,0.0
826,826,66440622,574136,1,480534,14388041,1.0,4.0,3.0,-1.6001,-161.631,-24.6135,-111.257,574136,-1,1,1,,,0.0
827,827,66577655,574136,1,457069,25242959,1.0,4.0,2.0,-1.6001,-161.631,-22.6511,88.3271,574136,-1,1,1,,,0.0
828,828,66618167,574136,3,552984,18424344,466.0,,,,,,,574136,-1,1,2,,,0.0
829,829,66618168,574136,1,620174,18424344,1.0,4.0,1.0,-1.6001,-161.631,-29.2951,-11.5779,574136,-1,1,1,,,0.0
830,830,66732056,574136,0,464776,30772803,1.0,,,,,,,574136,-1,1,1,,,0.0
831,831,66780540,574136,0,567907,20910605,1.0,,,,,,,574136,-1,1,1,,,0.0
832,832,66780541,574136,2,593195,20910605,504.0,,,,,,,574136,-1,1,2,56.0,503701.0,50.06313959056955
833,833,66788915,574136,1,467869,1581741,1.0,4.0,4.0,-1.6001,-161.631,3.67794,-160.807,574136,-1,1,1,,,0.0
834,834,66788916,574136,2,516389,1581741,2.0,,,,,,,574136,-1,1,2,58.0,644226.0,76.86232021488777
835,835,66828635,574136,0,575345,14953002,1.0,,,,,,,574136,-1,1,1,,,0.0
836,836,66873637,574136,0,582810,5660414,1.0,,,,,,,574136,-1,1,1,,,0.0
837,837,66962756,574136,1,565750,13221311,1.0,4.0,0.0,-1.6001,-161.631,31.9059,-43.5588,574136,-1,1,1,,,0.0
838,838,67021929,574136,1,535876,20159114,1.0,4.0,1.0,-1.6001,-161.631,-28.1555,-17.1638,574136,-1,1,1,,,0.0
839,839,67098159,574136,1,587372,9699607,1.0,4.0,0.0,-1.6001,-161.631,28.4059,-37.1617,574136,-1,1,1,,,0.0
840,840,67284962,574136,1,491036,13061704,1.0,4.0,5.0,-1.6001,-161.631,21.2333,152.736,574136,-1,1,1,,,0.0
841,841,67336705,574136,0,588372,27504033,1.0,,,,,,,574136,-1,1,1,,,0.0
842,842,67453397,574136,1,488009,27563566,1.0,4.0,0.0,-1.6001,-161.631,32.0157,-41.3117,574136,-1,1,1,,,0.0
843,843,67488566,574136,1,546124,15571514,1.0,4.0,3.0,-1.6001,-161.631,-24.723,-110.68,574136,-1,1,1,,,0.0
844,844,67536477,574136,0,513214,12452159,1.0,,,,,,,574136,-1,1,1,,,0.0
845,845,67599357,574136,0,470498,16112532,1.0,,,,,,,574136,-1,1,1,,,0.0
846,846,67618322,574136,1,509750,29291791,1.0,4.0,2.0,-1.6001,-161.631,-22.5683,92.5418,574136,-1,1,1,,,0.0
847,847,67998677,574136,0,482258,6401534,1.0,,,,,,,574136,-1,1,1,,,0.0
848,848,68014096,574136,1,641064,28515424,1.0,4.0,2.0,-1.6001,-161.631,-19.4414,89.0863,574136,-1,1,1,,,0.0
849,849,68126269,574136,1,601174,1753954,1.0,4.0,0.0,-1.6001,-161.631,30.926,-43.1531,574136,-1,1,1,,,0.0
850,850,68151407,574136,0,504265,8495072,1.0,,,,,,,574136,-1,1,1,,,0.0
851,851,68240875,574136,1,534739,25881538,1.0,4.0,0.0,-1.6001,-161.631,38.2527,-47.0661,574136,-1,1,1,,,0.0
852,852,68262327,574136,1,474506,14028523,1.0,4.0,4.0,-1.6001,-161.631,2.95819,-163.314,574136,-1,1,1,25.0,69.0,99.82641552156208
853,853,68265974,574136,1,589938,23288056,1.0,4.0,0.0,-1.6001,-161.631,25.0702,-36.9127,574136,-1,1,1,,,0.0
854,854,68266617,574136,1,474506,24816194,1.0,4.0,4.0,-1.6001,-161.631,2.95819,-163.314,574136,-1,1,1,25.0,69.0,99.82641552156208
855,855,68385547,574136,3,483999,26444133,135.0,,,,,,,574136,-1,1,2,,,0.0
856,856,68385548,574136,0,504416,26444133,1.0,,,,,,,574136,-1,1,1,,,0.0
857,857,68458773,574136,1,465025,20406296,1.0,4.0,0.0,-1.6001,-161.631,30.2299,-40.3834,574136,-1,1,1,,,0.0
858,858,68512329,574136,1,479391,17027865,1.0,4.0,4.0,-1.6001,-161.631,2.72612,-158.372,574136,-1,1,1,,,0.0
859,859,68626425,574136,1,582195,4234607,1.0,4.0,5.0,-1.6001,-161.631,18.0556,156.216,574136,-1,1,1,,,0.0
860,860,68751155,574136,0,461223,15156019,1.0,,,,,,,574136,-1,1,1,,,0.0
861,861,68914350,574136,0,572354,29384113,1.0,,,,,,,574136,-1,1,1,,,0.0
862,862,68989415,574136,1,486610,30351616,1.0,4.0,2.0,-1.6001,-161.631,-22.3896,90.0563,574136,-1,1,1,,,0.0
863,863,68989416,574136,2,593195,30351616,849.0,,,,,,,574136,-1,1,2,56.0,503701.0,50.06313959056955
864,864,69070070,574136,0,590892,26493523,1.0,,,,,,,574136,-1,1,1,,,0.0
865,865,69180210,574136,0,517973,11877882,1.0,,,,,,,574136,-1,1,1,,,0.0
866,866,69414750,574136,1,490043,23882403,1.0,4.0,0.0,-1.6001,-161.631,31.7421,-36.2511,574136,-1,1,1,,,0.0
867,867,69616566,574136,0,644655,5558516,1.0,,,,,,,574136,-1,1,1,,,0.0
868,868,69655646,574136,1,502879,7306339,1.0,4.0,5.0,-1.6001,-161.631,20.8055,153.637,574136,-1,1,1,,,0.0
869,869,69715800,574136,1,591603,22390217,1.0,4.0,5.0,-1.6001,-161.631,19.6003,159.387,574136,-1,1,1,,,0.0
870,870,69826236,574136,1,464017,21405612,1.0,4.0,3.0,-1.6001,-161.631,-25.2796,-112.209,574136,-1,1,1,,,0.0
871,871,69831051,574136,1,588048,10398047,1.0,4.0,1.0,-1.6001,-161.631,-28.1699,-15.4696,574136,-1,1,1,,,0.0
872,872,69832871,574136,1,471647,7287874,1.0,4.0,5.0,-1.6001,-161.631,25.6036,154.6,574136,-1,1,1,,,0.0
873,873,69853305,574136,1,458641,28002463,1.0,4.0,3.0,-1.6001,-161.631,-24.7066,-110.617,574136,-1,1,1,,,0.0
874,874,70080195,574136,1,522688,8768188,1.0,4.0,3.0,-1.6001,-161.631,-24.5775,-111.32,574136,-1,1,1,,,0.0
875,875,70152735,574136,0,575317,1137279,1.0,,,,,,,574136,-1,1,1,,,0.0
876,876,70292176,574136,1,494177,5843030,1.0,4.0,4.0,-1.6001,-161.631,-5.63108,-167.52,574136,-1,1,1,,,0.0
877,877,70393764,574136,1,499003,18247360,1.0,4.0,0.0,-1.6001,-161.631,30.2784,-49.6473,574136,-1,1,1,,,0.0
878,878,70453843,574136,1,557021,29378194,1.0,4.0,3.0,-1.6001,-161.631,-24.8804,-111.603,574136,-1,1,1,,,0.0
879,879,70562392,574136,1,485532,10308174,1.0,4.0,3.0,-1.6001,-161.631,-25.5796,-111.042,574136,-1,1,1,,,0.0
880,880,70770444,574136,0,608435,8381244,1.0,,,,,,,574136,-1,1,1,,,0.0
881,881,70899164,574136,0,486052,2287233,1.0,,,,,,,574136,-1,1,1,,,0.0
882,882,71328272,574136,0,593502,20911164,1.0,,,,,,,574136,-1,1,1,,,0.0
883,883,71422511,574136,1,487491,17928055,1.0,4.0,5.0,-1.6001,-161.631,23.2274,158.547,574136,-1,1,1,,,0.0
884,884,71494860,574136,0,521214,24577388,1.0,,,,,,,574136,-1,1,1,,,0.0
885,885,71517613,574136,1,473488,2019969,1.0,4.0,3.0,-1.6001,-161.631,-26.2244,-112.121,574136,-1,1,1,,,0.0
886,886,71868629,574136,1,506422,26638751,1.0,4.0,4.0,-1.6001,-161.631,-1.59517,-161.865,574136,-1,1,1,78.0,606730.0,89.44569710847077
887,887,71878272,574136,1,534791,23941843,1.0,4.0,1.0,-1.6001,-161.631,-25.0777,-11.8082,574136,-1,1,1,,,0.0
888,888,72004942,574136,1,629563,17889046,1.0,4.0,4.0,-1.6001,-161.631,5.37455,-167.153,574136,-1,1,1,,,0.0
889,889,72064911,574136,1,499938,2508735,1.0,4.0,3.0,-1.6001,-161.631,-24.6618,-111.828,574136,-1,1,1,,,0.0
890,890,72083277,574136,1,490312,14888678,1.0,4.0,0.0,-1.6001,-161.631,31.5665,-45.9926,574136,-1,1,1,,,0.0
891,891,72131298,574136,0,507272,6717822,1.0,,,,,,,574136,-1,1,1,,,0.0
892,892,72162882,574136,1,545834,2283155,1.0,4.0,4.0,-1.6001,-161.631,-1.50764,-165.46,574136,-1,1,1,,,0.0
893,893,72352534,574136,0,537818,17655360,1.0,,,,,,,574136,-1,1,1,,,0.0
894,894,72612325,574136,1,613274,2422464,1.0,4.0,2.0,-1.6001,-161.631,-21.3159,91.7943,574136,-1,1,1,,,0.0
895,895,72695960,574136,0,529849,15058735,1.0,,,,,,,574136,-1,1,1,,,0.0
896,896,72809672,574136,1,533407,7700557,1.0,4.0,3.0,-1.6001,-161.631,-24.8374,-111.997,574136,-1,1,1,,,0.0
897,897,72879691,574136,1,527351,28205311,1.0,4.0,4.0,-1.6001,-161.631,2.90129,-166.832,574136,-1,1,1,,,0.0
898,898,73033068,574136,1,501654,4776520,1.0,4.0,3.0,-1.6001,-161.631,-26.0498,-111.591,574136,-1,1,1,,,0.0
899,899,73053218,574136,0,518584,2698230,1.0,,,,,,,574136,-1,1,1,,,0.0
900,900,73151423,574136,1,469057,11018833,1.0,4.0,5.0,-1.6001,-161.631,24.4769,157.501,574136,-1,1,1,,,0.0
901,901,73300374,574136,1,561750,31301777,1.0,4.0,0.0,-1.6001,-161.631,37.1597,-46.0426,574136,-1,1,1,,,0.0
902,902,73312229,574136,1,607943,29905357,1.0,4.0,1.0,-1.6001,-161.631,-24.6704,-13.0291,574136,-1,1,1,,,0.0
903,903,73317327,574136,1,494253,3516449,1.0,4.0,1.0,-1.6001,-161.631,-30.7258,-17.0084,574136,-1,1,1,,,0.0
904,904,73322781,574136,1,534113,27910812,1.0,4.0,1.0,-1.6001,-161.631,-25.5705,-13.3966,574136,-1,1,1,,,0.0
905,905,73331631,574136,1,619405,19062059,1.0,4.0,4.0,-1.6001,-161.631,1.75503,-170.858,574136,-1,1,1,,,0.0
906,906,73499091,574136,0,601386,11257100,1.0,,,,,,,574136,-1,1,1,,,0.0
907,907,73546757,574136,0,551800,30764322,1.0,,,,,,,574136,-1,1,1,,,0.0
908,908,73681204,574136,1,549860,18124921,1.0,4.0,0.0,-1.6001,-161.631,35.2188,-32.3312,574136,-1,1,1,,,0.0
909,909,73731418,574136,0,537016,2697808,1.0,,,,,,,574136,-1,1,1,,,0.0
910,910,73735036,574136,1,613071,12115190,1.0,4.0,5.0,-1.6001,-161.631,21.2101,154.692,574136,-1,1,1,,,0.0
911,911,73735037,574136,2,593195,12115190,180.0,,,,,,,574136,-1,1,2,56.0,503701.0,50.06313959056955
912,912,73740019,574136,1,580422,22231462,1.0,4.0,0.0,-1.6001,-161.631,35.0632,-46.0003,574136,-1,1,1,,,0.0
913,913,73806647,574136,1,595505,7790410,1.0,4.0,3.0,-1.6001,-161.631,-24.9842,-110.907,574136,-1,1,1,,,0.0
914,914,73813435,574136,1,544414,24725891,1.0,4.0,0.0,-1.6001,-161.631,36.144,-37.298,574136,-1,1,1,,,0.0
915,915,73863296,574136,1,500533,20746111,1.0,4.0,4.0,-1.6001,-161.631,2.44612,-165.027,574136,-1,1,1,,,0.0
916,916,73891347,574136,3,487825,12280524,245.0,,,,,,,574136,-1,1,2,,,0.0
917,917,73891348,574136,1,538155,12280524,1.0,4.0,1.0,-1.6001,-161.631,-30.3587,-11.0049,574136,-1,1,1,,,0.0
918,918,73898996,574136,1,553321,2175190,1.0,4.0,4.0,-1.6001,-161.631,1.90459,-163.816,574136,-1,1,1,,,0.0
919,919,73934282,574136,0,657162,20410204,1.0,,,,,,,574136,-1,1,1,,,0.0
